LocusName	Genome	Allele	Start Bp	End Bp	Contig
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(19501..20000)	gb|CP001163	1	71925	72424	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(19501..20000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20001..20500)	dbj|AP010959	1	20001	20500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20001..20500)	dbj|AP010963	1	71178	70679	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20001..20500)	gb|AF074613	1	19357	19856	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20001..20500)	gb|CP001163	1	72425	72924	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20001..20500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20501..21000)	dbj|AP010959	1	20501	21000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20501..21000)	dbj|AP010963	1	70678	70179	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20501..21000)	gb|AF074613	1	19857	20356	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20501..21000)	gb|CP001163	1	72925	73424	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(20501..21000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21001..21500)	dbj|AP010959	1	21001	21500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21001..21500)	dbj|AP010963	1	70178	69679	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21001..21500)	gb|AF074613	1	20357	20856	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21001..21500)	gb|CP001163	1	73425	73924	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21001..21500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21501..22000)	dbj|AP010959	1	21501	22000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21501..22000)	dbj|AP010963	1	69678	69179	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21501..22000)	gb|AF074613	1	20857	21356	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21501..22000)	gb|CP001163	1	73925	74424	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(21501..22000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22001..22500)	dbj|AP010959	1	22001	22500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22001..22500)	dbj|AP010963	1	69178	68679	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22001..22500)	gb|AF074613	1	21357	21856	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22001..22500)	gb|CP001163	1	74425	74924	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22001..22500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22501..23000)	dbj|AP010959	1	22501	23000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22501..23000)	dbj|AP010963	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22501..23000)	gb|AF074613	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22501..23000)	gb|CP001163	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(22501..23000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23001..23500)	dbj|AP010959	1	23001	23500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23001..23500)	dbj|AP010963	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23001..23500)	gb|AF074613	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23001..23500)	gb|CP001163	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23001..23500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	dbj|AP010959	1	23501	24000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	dbj|AP010959	1	34017	33518	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	dbj|AP010963	1	26083	25584	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	dbj|AP010963	1	51666	52165	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	gb|AF074613	1	53550	54049	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	gb|AF074613	1	10822	10323	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	gb|CP001163	1	16390	16889	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	gb|CP001163	1	63890	63391	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(23501..24000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	dbj|AP010959	1	24001	24500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	dbj|AP010959	1	33517	33018	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	dbj|AP010963	1	25583	25084	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	dbj|AP010963	1	52166	52665	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	gb|AF074613	1	54050	54549	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	gb|CP001163	1	16890	17389	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	gb|CP001163	1	13794	14293	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence_a2
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24001..24500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24501..25000)	dbj|AP010959	1	24501	25000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24501..25000)	dbj|AP010963	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24501..25000)	gb|AF074613	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24501..25000)	gb|CP001163	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(24501..25000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25001..25500)	dbj|AP010959	1	25001	25500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25001..25500)	dbj|AP010963	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25001..25500)	gb|AF074613	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25001..25500)	gb|CP001163	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25001..25500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25501..26000)	dbj|AP010959	1	25501	26000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25501..26000)	dbj|AP010963	1	7109	6610	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25501..26000)	gb|AF074613	1	46413	45914	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25501..26000)	gb|CP001163	1	7304	6805	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(25501..26000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26001..26500)	dbj|AP010959	1	26001	26500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26001..26500)	dbj|AP010963	1	6609	6110	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26001..26500)	gb|AF074613	1	45913	45414	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26001..26500)	gb|CP001163	1	6804	6305	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26001..26500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26501..27000)	dbj|AP010959	1	26501	27000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26501..27000)	dbj|AP010963	1	6109	5610	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26501..27000)	gb|AF074613	1	45413	44914	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26501..27000)	gb|CP001163	1	6304	5805	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(26501..27000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27001..27500)	dbj|AP010959	1	27001	27500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27001..27500)	dbj|AP010963	1	5609	5110	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27001..27500)	gb|AF074613	1	44913	44414	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27001..27500)	gb|CP001163	1	5804	5305	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27001..27500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27501..28000)	dbj|AP010959	1	27501	28000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27501..28000)	dbj|AP010963	1	5109	4610	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27501..28000)	gb|AF074613	1	44413	43914	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27501..28000)	gb|CP001163	1	5304	4805	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(27501..28000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28001..28500)	dbj|AP010959	1	28001	28500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28001..28500)	dbj|AP010963	1	4609	4110	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28001..28500)	gb|AF074613	1	43913	43414	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28001..28500)	gb|CP001163	1	4804	4305	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28001..28500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28501..29000)	dbj|AP010959	1	28501	29000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28501..29000)	dbj|AP010963	1	4109	3610	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28501..29000)	gb|AF074613	1	43413	42914	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28501..29000)	gb|CP001163	1	4304	3805	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(28501..29000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29001..29500)	dbj|AP010959	1	29001	29500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29001..29500)	dbj|AP010963	1	3609	3110	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29001..29500)	gb|AF074613	1	42913	42414	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29001..29500)	gb|CP001163	1	3804	3305	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29001..29500)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29501..30000)	dbj|AP010959	1	29501	30000	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29501..30000)	dbj|AP010963	1	3109	2610	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29501..30000)	gb|AF074613	1	42413	41914	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29501..30000)	gb|CP001163	1	3304	2805	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(29501..30000)	gb|CP003298	0	0	0	NA
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(30001..30500)	dbj|AP010959	1	30001	30500	gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(30001..30500)	dbj|AP010963	1	2609	2110	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257762441|dbj|AP010959.1|_Escherichia_coli_O103_H2_str._12009_plasmid_pO103_DNA__complete_sequence_(30001..30500)	gb|AF074613	1	41913	41414	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
